"persons" "ward" "question" "mailgrp" "phonegrp" "persngrp" "appeal" "contact" "mailings" "age" "majorpty" "vote96.0" "vote96.1" "mailcall" "voted98" "phnscrpt" "dis.mc" "dis.phn" "phn.c" "phntrt1" "phntrt2" "phn.c1" "phn.c2"
"275" 2 19 0 1 0 0 2 0 3 48 1 0 0 1 1 4 0 99 0 1 1 0 0
"276" 2 13 0 1 0 0 1 0 1 31 1 0 0 1 0 2 1 99 1 1 1 1 1
"277" 2 26 0 1 0 0 2 0 2 30 1 0 0 1 0 4 99 99 0 1 1 0 0
"278" 2 6 0 1 0 0 1 0 1 55 1 1 0 1 1 2 1 99 1 1 1 1 1
"279" 2 8 0 1 0 0 3 0 2 67 0 0 1 1 1 6 99 99 0 1 1 0 0
"280" 2 9 0 1 0 1 3 1 3 63 1 0 1 1 1 6 1 99 1 1 1 1 1
"281" 2 2 0 1 0 0 1 0 1 42 1 0 0 1 1 2 1 99 1 1 1 1 1
"282" 2 13 0 1 0 0 3 0 1 33 0 1 0 1 0 6 1 99 1 1 1 1 1
"283" 2 16 0 1 0 0 3 0 2 50 1 1 0 1 0 6 99 99 0 1 1 0 0
"284" 2 24 0 1 0 0 3 0 1 41 1 0 0 1 0 6 0 99 0 1 1 0 0
"285" 2 9 0 1 0 0 3 0 1 68 1 0 1 1 1 6 1 99 1 1 1 1 1
"286" 2 6 0 1 0 0 1 0 2 32 1 0 1 1 1 2 1 99 1 1 1 1 1
"287" 2 13 0 1 0 0 3 0 3 50 1 1 0 1 0 6 99 99 0 1 1 0 0
"288" 2 4 0 1 1 0 2 0 2 63 0 0 1 1 0 5 0 1 1 1 1 1 1
"289" 2 20 0 1 0 0 1 0 2 64 0 0 1 1 0 2 0 99 0 1 1 0 0
"290" 2 22 0 1 0 0 2 0 2 39 1 1 0 1 0 4 0 99 0 1 1 0 0
"291" 2 22 0 1 1 1 3 0 2 41 1 0 1 1 1 6 0 0 0 1 1 0 0
"292" 2 18 0 1 0 0 3 0 3 72 1 0 1 1 1 6 1 99 1 1 1 1 1
"293" 2 19 0 1 0 0 3 0 3 48 0 0 1 1 1 6 1 99 1 1 1 1 1
"294" 2 9 0 1 0 0 2 0 2 43 0 1 0 1 1 4 99 99 0 1 1 0 0
"295" 2 25 0 1 0 1 3 0 1 50 1 0 1 1 1 6 0 99 0 1 1 0 0
"296" 2 17 0 1 0 0 2 0 1 68 0 0 1 1 1 4 1 99 1 1 1 1 1
"297" 2 24 0 1 0 0 2 0 3 38 0 0 1 1 0 4 1 99 1 1 1 1 1
"298" 2 25 0 1 0 0 3 0 2 47 0 0 1 1 1 6 1 99 1 1 1 1 1
"299" 2 25 0 1 0 0 3 0 2 62 1 0 1 1 1 6 0 99 0 1 1 0 0
"300" 2 10 0 1 0 0 3 0 2 78 1 1 0 1 0 6 1 99 1 1 1 1 1
"301" 2 26 0 1 0 0 3 0 1 44 1 0 1 1 1 6 99 99 0 1 1 0 0
"302" 2 18 0 1 0 0 2 0 1 49 1 0 1 1 1 4 99 99 0 1 1 0 0
"303" 2 22 0 1 0 0 1 0 2 79 1 0 1 1 0 2 99 99 0 1 1 0 0
"304" 2 20 0 1 0 0 3 0 2 43 1 0 1 1 1 6 0 99 0 1 1 0 0
"305" 2 17 0 1 0 0 3 0 2 51 1 1 0 1 0 6 1 99 1 1 1 1 1
"306" 2 25 0 1 0 0 1 0 1 42 1 0 1 1 1 2 1 99 1 1 1 1 1
"307" 2 22 0 1 0 1 3 1 1 72 1 0 1 1 1 6 99 99 0 1 1 0 0
"308" 2 26 0 1 0 0 1 0 1 27 0 1 0 1 0 2 1 99 1 1 1 1 1
"309" 2 18 0 1 0 0 2 0 1 72 1 0 1 1 1 4 1 99 1 1 1 1 1
"310" 2 17 0 1 0 0 1 0 1 32 1 0 0 1 0 2 99 99 0 1 1 0 0
"311" 2 29 0 1 0 1 1 1 1 74 1 0 1 1 1 2 1 99 1 1 1 1 1
"312" 2 10 0 1 0 0 2 0 1 65 1 0 1 1 1 4 99 99 0 1 1 0 0
"313" 2 15 0 1 0 1 1 0 2 50 1 0 1 1 1 2 99 99 0 1 1 0 0
"314" 2 17 0 1 0 0 3 0 1 28 0 1 0 1 0 6 99 99 0 1 1 0 0
"315" 2 9 0 1 0 0 1 0 3 36 0 1 0 1 0 2 0 99 0 1 1 0 0
"316" 2 18 0 1 0 0 1 0 1 51 0 1 0 1 1 2 1 99 1 1 1 1 1
"317" 2 9 0 1 0 0 1 0 3 21 1 1 0 1 0 2 0 99 0 1 1 0 0
"318" 2 24 0 1 0 0 3 0 2 32 1 0 1 1 0 6 0 99 0 1 1 0 0
"319" 2 12 0 1 0 0 1 0 3 71 1 0 1 1 1 2 1 99 1 1 1 1 1
"320" 2 14 0 1 0 1 3 1 3 30 1 0 0 1 0 6 0 99 0 1 1 0 0
"321" 2 19 0 1 0 1 1 0 3 36 1 1 0 1 0 2 99 99 0 1 1 0 0
"322" 2 15 0 1 0 0 2 0 1 55 1 0 1 1 0 4 99 99 0 1 1 0 0
"323" 2 23 0 1 0 0 1 0 3 36 0 0 1 1 0 2 99 99 0 1 1 0 0
"324" 2 12 0 1 0 0 3 0 2 24 0 1 0 1 0 6 0 99 0 1 1 0 0
"325" 2 18 0 1 0 0 1 0 1 64 1 0 1 1 0 2 0 99 0 1 1 0 0
"326" 2 9 0 1 0 1 2 0 3 34 0 1 0 1 0 4 0 99 0 1 1 0 0
"327" 2 12 0 1 0 0 1 0 2 33 1 0 1 1 0 2 1 99 1 1 1 1 1
"328" 2 17 0 1 0 0 1 0 2 41 1 0 1 1 1 2 1 99 1 1 1 1 1
"329" 2 15 0 1 0 0 3 0 1 33 0 0 0 1 0 6 1 99 1 1 1 1 1
"330" 2 10 0 1 1 1 1 1 1 46 1 0 1 1 1 3 1 0 1 0 1 0 1
"331" 2 17 0 1 0 1 1 1 2 78 1 0 1 1 1 2 1 99 1 1 1 1 1
"332" 2 17 0 1 0 0 2 0 3 35 0 0 1 1 0 4 1 99 1 1 1 1 1
"333" 2 17 0 1 0 0 3 0 1 39 1 0 1 1 1 6 0 99 0 1 1 0 0
"334" 2 11 0 1 0 1 3 0 2 89 1 0 1 1 0 6 1 99 1 1 1 1 1
"335" 2 21 0 1 0 0 2 0 2 40 1 0 1 1 1 4 1 99 1 1 1 1 1
"336" 2 28 0 1 0 0 1 0 1 45 1 0 0 1 1 2 99 99 0 1 1 0 0
"337" 2 12 0 1 0 1 1 1 2 40 0 0 1 1 1 2 1 99 1 1 1 1 1
"338" 2 26 0 1 0 0 3 0 3 49 1 0 1 1 1 6 1 99 1 1 1 1 1
"339" 2 13 0 1 0 0 2 0 2 21 1 0 0 1 0 4 99 99 0 1 1 0 0
"340" 2 16 0 1 0 0 2 0 3 35 1 0 0 1 1 4 1 99 1 1 1 1 1
"341" 2 6 0 1 0 0 1 0 1 28 1 0 1 1 0 2 99 99 0 1 1 0 0
"342" 2 9 0 1 0 0 2 0 1 35 1 0 0 1 0 4 99 99 0 1 1 0 0
"343" 2 23 0 1 0 0 2 0 2 43 1 0 1 1 0 4 1 99 1 1 1 1 1
"344" 2 3 0 1 0 0 1 0 3 88 1 1 0 1 1 2 0 99 0 1 1 0 0
"345" 2 12 0 1 0 1 1 0 3 46 1 0 0 1 0 2 99 99 0 1 1 0 0
"346" 2 13 0 1 0 0 3 0 1 69 1 0 1 1 0 6 1 99 1 1 1 1 1
"347" 2 17 0 1 0 0 3 0 2 64 1 1 0 1 1 6 1 99 1 1 1 1 1
"348" 2 17 0 1 0 0 3 0 3 41 1 0 1 1 0 6 1 99 1 1 1 1 1
"349" 2 18 0 1 0 0 3 0 2 38 0 0 0 1 0 6 99 99 0 1 1 0 0
"350" 2 16 0 1 0 0 1 0 2 51 1 0 0 1 0 2 99 99 0 1 1 0 0
"351" 2 13 0 1 0 0 1 0 1 46 0 0 1 1 1 2 99 99 0 1 1 0 0
"352" 2 19 0 1 0 0 1 0 2 55 1 0 1 1 1 2 1 99 1 1 1 1 1
"353" 2 20 0 1 0 0 3 0 2 55 1 0 0 1 1 6 99 99 0 1 1 0 0
"354" 2 17 0 1 0 0 2 0 3 49 0 0 1 1 1 4 1 99 1 1 1 1 1
"355" 2 18 0 1 0 0 1 0 2 76 1 1 0 1 1 2 1 99 1 1 1 1 1
"356" 2 25 0 1 0 0 1 0 2 30 0 0 1 1 1 2 1 99 1 1 1 1 1
"357" 2 13 0 1 0 0 1 0 1 37 0 0 0 1 0 2 0 99 0 1 1 0 0
"358" 2 25 0 1 0 1 2 0 3 38 1 0 1 1 0 4 0 99 0 1 1 0 0
"359" 2 17 0 1 1 1 1 1 3 61 1 0 1 1 1 3 99 99 0 0 1 0 0
"360" 2 25 0 1 0 0 3 0 2 39 1 0 1 1 1 6 99 99 0 1 1 0 0
"361" 2 19 0 1 0 0 1 0 2 54 1 0 1 1 1 2 99 99 0 1 1 0 0
"362" 2 23 0 1 1 0 2 0 1 52 1 0 1 1 1 5 99 99 0 1 1 0 0
"363" 2 18 0 1 0 0 1 0 1 74 1 0 1 1 1 2 99 99 0 1 1 0 0
"364" 2 14 0 1 0 1 1 1 2 45 0 0 1 1 1 2 0 99 0 1 1 0 0
"365" 2 23 0 1 0 1 1 0 2 56 1 1 0 1 0 2 1 99 1 1 1 1 1
"366" 2 19 0 1 0 0 3 0 2 29 0 0 1 1 1 6 1 99 1 1 1 1 1
"367" 2 20 0 1 0 0 3 0 1 60 1 0 1 1 1 6 99 99 0 1 1 0 0
"368" 2 5 0 1 0 0 1 0 3 55 1 0 1 1 1 2 99 99 0 1 1 0 0
"369" 2 9 0 1 0 1 2 1 3 50 1 1 0 1 0 4 0 99 0 1 1 0 0
"370" 2 13 0 1 0 0 1 0 2 33 0 1 0 1 0 2 99 99 0 1 1 0 0
"371" 2 30 0 1 0 0 2 0 2 39 1 0 1 1 1 4 99 99 0 1 1 0 0
"372" 2 21 0 1 0 0 1 0 3 43 0 0 0 1 0 2 99 99 0 1 1 0 0
"373" 2 27 0 1 0 0 3 0 2 83 1 1 0 1 0 6 99 99 0 1 1 0 0
"374" 2 27 0 1 0 0 3 0 2 42 1 0 1 1 0 6 1 99 1 1 1 1 1
"375" 2 20 0 1 0 0 2 0 1 76 1 0 1 1 0 4 1 99 1 1 1 1 1
"376" 2 17 0 1 1 0 3 0 1 66 0 0 0 1 0 6 99 99 0 1 1 0 0
"377" 2 24 0 1 0 0 2 0 3 65 0 1 0 1 1 4 0 99 0 1 1 0 0
"378" 2 24 0 1 0 0 1 0 3 44 1 0 1 1 0 2 99 99 0 1 1 0 0
"379" 2 13 0 1 0 0 2 0 3 52 0 0 1 1 0 4 1 99 1 1 1 1 1
"380" 2 17 0 1 0 0 1 0 2 61 1 0 0 1 1 2 99 99 0 1 1 0 0
"381" 2 18 0 1 0 0 2 0 1 66 1 0 1 1 1 4 99 99 0 1 1 0 0
"382" 2 12 0 1 0 1 2 1 1 47 0 1 0 1 1 4 0 99 0 1 1 0 0
"383" 2 18 0 1 0 0 1 0 1 77 0 0 1 1 1 2 99 99 0 1 1 0 0
"384" 2 25 0 1 1 0 2 0 3 56 1 0 1 1 1 5 0 99 0 1 1 0 0
"385" 2 25 0 1 0 0 1 0 3 54 1 0 0 1 0 2 1 99 1 1 1 1 1
"386" 2 17 0 1 0 0 3 0 1 77 1 0 1 1 1 6 1 99 1 1 1 1 1
"387" 2 18 0 1 0 0 3 0 1 56 0 0 1 1 1 6 1 99 1 1 1 1 1
"388" 2 10 0 1 0 0 1 0 3 80 1 1 0 1 0 2 99 99 0 1 1 0 0
"389" 2 9 0 1 0 0 3 0 2 28 0 1 0 1 0 6 0 99 0 1 1 0 0
"390" 2 14 0 1 0 0 3 0 2 39 1 0 1 1 0 6 1 99 1 1 1 1 1
"391" 2 15 0 1 1 0 2 0 3 28 1 0 0 1 0 5 1 0 1 1 1 1 1
"392" 2 12 0 1 1 0 2 0 2 38 1 0 0 1 1 5 0 0 0 1 1 0 0
"393" 2 13 0 1 0 0 2 0 3 56 1 0 1 1 1 4 1 99 1 1 1 1 1
"394" 2 12 0 1 0 0 1 0 2 71 0 1 0 1 0 2 99 99 0 1 1 0 0
"395" 2 18 0 1 0 0 3 0 1 36 1 0 0 1 0 6 1 99 1 1 1 1 1
"396" 2 18 0 1 0 0 2 0 1 47 1 0 1 1 0 4 1 99 1 1 1 1 1
"397" 2 17 0 1 0 0 1 0 3 39 0 1 0 1 0 2 99 99 0 1 1 0 0
"398" 2 12 0 1 0 0 2 0 2 35 0 0 0 1 1 4 99 99 0 1 1 0 0
"399" 2 5 0 1 0 0 1 0 3 30 1 0 0 1 1 2 1 99 1 1 1 1 1
"400" 2 7 0 1 0 0 1 0 1 41 1 1 0 1 0 2 99 99 0 1 1 0 0
"401" 2 4 0 1 0 0 2 0 3 55 1 1 0 1 0 4 1 99 1 1 1 1 1
"402" 2 16 0 1 0 0 2 0 3 39 1 0 0 1 0 4 99 99 0 1 1 0 0
"403" 2 18 0 1 0 1 1 0 3 50 1 1 0 1 0 2 99 99 0 1 1 0 0
"404" 2 28 0 1 0 1 3 0 2 34 1 0 1 1 0 6 99 99 0 1 1 0 0
"405" 2 25 0 1 1 0 2 0 2 54 1 0 1 1 0 5 0 0 0 1 1 0 0
"406" 2 19 0 1 0 1 2 0 3 34 1 0 0 1 0 4 99 99 0 1 1 0 0
"407" 2 22 0 1 0 0 3 0 3 28 1 1 0 1 0 6 1 99 1 1 1 1 1
"408" 2 2 0 1 1 0 1 0 3 29 1 0 1 1 1 3 99 99 0 0 1 0 0
"409" 2 17 0 1 0 1 2 0 2 70 1 0 1 1 1 4 99 99 0 1 1 0 0
"410" 2 17 0 1 0 0 2 0 2 73 1 0 1 1 1 4 99 99 0 1 1 0 0
"411" 2 25 0 1 0 1 3 0 3 25 0 1 0 1 0 6 99 99 0 1 1 0 0
"412" 2 30 0 1 0 0 3 0 2 36 1 1 0 1 0 6 99 99 0 1 1 0 0
"413" 2 18 0 1 0 1 3 0 1 41 1 0 1 1 1 6 99 99 0 1 1 0 0
"414" 2 11 0 1 0 0 1 0 1 73 1 0 1 1 1 2 1 99 1 1 1 1 1
"415" 2 2 0 1 0 0 3 0 3 84 1 0 1 1 1 6 1 99 1 1 1 1 1
"416" 2 14 0 1 0 0 3 0 3 28 0 0 1 1 1 6 99 99 0 1 1 0 0
"417" 2 25 0 1 1 0 3 0 1 46 1 0 1 1 1 6 1 0 1 1 1 1 1
"418" 2 12 0 1 0 0 2 0 3 47 1 0 0 1 0 4 1 99 1 1 1 1 1
"419" 2 18 0 1 0 0 1 0 2 55 1 0 1 1 1 2 1 99 1 1 1 1 1
"420" 2 25 0 1 0 0 3 0 3 94 0 0 1 1 0 6 1 99 1 1 1 1 1
"421" 2 8 0 1 0 0 2 0 1 29 0 0 1 1 0 4 0 99 0 1 1 0 0
"422" 2 26 0 1 0 0 3 0 1 42 0 0 0 1 1 6 99 99 0 1 1 0 0
"423" 2 17 0 1 1 0 3 0 3 50 1 0 0 1 0 6 99 1 1 1 1 1 1
"424" 2 25 0 1 0 0 1 0 3 48 0 0 1 1 1 2 1 99 1 1 1 1 1
"425" 2 18 0 1 0 0 1 0 3 39 0 0 1 1 1 2 99 99 0 1 1 0 0
"426" 2 14 0 1 0 0 1 0 3 70 1 0 1 1 1 2 1 99 1 1 1 1 1
"427" 2 26 0 1 0 1 2 0 3 34 1 0 0 1 1 4 99 99 0 1 1 0 0
"428" 2 24 0 1 0 0 3 0 1 65 1 0 1 1 1 6 1 99 1 1 1 1 1
"429" 2 10 0 1 0 0 2 0 2 26 1 0 1 1 1 4 1 99 1 1 1 1 1
"430" 2 8 0 1 0 1 2 0 3 72 0 0 1 1 1 4 1 99 1 1 1 1 1
"431" 2 26 0 1 0 0 1 0 2 86 0 0 0 1 0 2 1 99 1 1 1 1 1
"432" 2 17 0 1 0 0 2 0 1 33 1 0 1 1 0 4 99 99 0 1 1 0 0
"433" 2 26 0 1 0 1 3 0 1 55 0 0 1 1 0 6 1 99 1 1 1 1 1
"434" 2 23 0 1 0 0 2 0 3 29 1 1 0 1 0 4 99 99 0 1 1 0 0
"435" 2 20 0 1 0 0 1 0 1 31 1 1 0 1 0 2 0 99 0 1 1 0 0
"436" 2 6 0 1 0 0 3 0 2 69 1 0 1 1 0 6 1 99 1 1 1 1 1
"437" 2 26 0 1 0 0 1 0 1 51 1 0 1 1 1 2 1 99 1 1 1 1 1
"438" 2 9 0 1 0 0 1 0 3 28 1 1 0 1 0 2 99 99 0 1 1 0 0
"439" 2 25 0 1 0 0 3 0 2 34 1 0 1 1 1 6 0 99 0 1 1 0 0
"440" 2 2 0 1 0 0 1 0 3 38 0 0 1 1 0 2 99 99 0 1 1 0 0
"441" 2 10 0 1 1 0 1 0 1 36 1 0 1 1 1 3 0 1 1 0 1 0 1
"442" 2 25 0 1 0 0 3 0 2 46 1 0 1 1 1 6 99 99 0 1 1 0 0
"443" 2 24 0 1 0 0 1 0 2 45 0 1 0 1 0 2 0 99 0 1 1 0 0
"444" 2 27 0 1 0 1 2 0 3 27 1 0 0 1 0 4 99 99 0 1 1 0 0
"445" 2 12 0 1 0 0 2 0 3 32 0 1 0 1 0 4 99 99 0 1 1 0 0
"446" 2 30 0 1 0 1 2 0 3 28 0 1 0 1 0 4 99 99 0 1 1 0 0
"447" 2 25 0 1 1 1 1 1 3 45 1 0 1 1 1 3 1 0 1 0 1 0 1
"448" 2 23 0 1 0 0 2 0 1 60 1 1 0 1 0 4 99 99 0 1 1 0 0
"449" 2 27 0 1 0 1 3 0 3 48 1 0 1 1 1 6 1 99 1 1 1 1 1
"450" 2 17 0 1 0 0 3 0 3 82 1 0 1 1 1 6 1 99 1 1 1 1 1
"451" 2 18 0 1 0 0 1 0 3 88 0 0 0 1 1 2 1 99 1 1 1 1 1
"452" 2 16 0 1 0 0 3 0 1 86 1 1 0 1 0 6 1 99 1 1 1 1 1
"453" 2 19 0 1 0 0 2 0 3 38 1 1 0 1 1 4 99 99 0 1 1 0 0
"454" 2 25 0 1 0 0 3 0 3 52 1 0 1 1 1 6 99 99 0 1 1 0 0
"455" 2 26 0 1 0 1 2 0 3 77 0 0 1 1 1 4 1 99 1 1 1 1 1
"456" 2 25 0 1 0 0 3 0 2 46 1 0 1 1 1 6 1 99 1 1 1 1 1
"457" 2 15 0 1 0 0 2 0 3 43 1 0 1 1 1 4 1 99 1 1 1 1 1
"458" 2 29 0 1 0 0 1 0 3 82 0 0 1 1 1 2 1 99 1 1 1 1 1
"459" 2 18 0 1 0 1 1 0 1 50 1 0 1 1 1 2 99 99 0 1 1 0 0
"460" 2 25 0 1 0 0 3 0 3 48 1 0 1 1 1 6 99 99 0 1 1 0 0
"461" 2 25 0 1 0 0 2 0 1 45 1 0 1 1 1 4 99 99 0 1 1 0 0
"462" 2 15 0 1 0 1 2 0 3 23 1 0 0 1 0 4 0 99 0 1 1 0 0
"463" 2 25 0 1 0 1 2 0 1 40 0 0 0 1 1 4 99 99 0 1 1 0 0
"464" 2 10 0 1 0 1 3 1 1 50 1 0 1 1 1 6 1 99 1 1 1 1 1
"465" 2 29 0 1 0 0 2 0 2 49 1 0 1 1 1 4 1 99 1 1 1 1 1
"466" 2 28 0 1 1 0 1 0 3 75 1 0 1 1 1 3 1 99 1 0 1 0 1
"467" 2 17 0 1 0 1 2 0 3 43 1 0 0 1 1 4 99 99 0 1 1 0 0
"468" 2 2 0 1 0 0 2 0 3 22 1 0 0 1 0 4 1 99 1 1 1 1 1
"469" 2 9 0 1 0 0 1 0 1 32 1 1 0 1 0 2 99 99 0 1 1 0 0
"470" 2 17 0 1 0 1 3 1 2 51 0 0 1 1 0 6 1 99 1 1 1 1 1
"471" 2 21 0 1 0 0 2 0 3 43 0 1 0 1 0 4 99 99 0 1 1 0 0
"472" 2 2 0 1 1 0 2 0 3 32 0 1 0 1 0 5 99 0 0 1 1 0 0
"473" 2 26 0 1 0 1 2 0 1 78 1 0 1 1 1 4 0 99 0 1 1 0 0
"474" 2 18 0 1 0 0 2 0 3 90 1 1 0 1 0 4 99 99 0 1 1 0 0
"475" 2 20 0 1 0 0 2 0 1 34 1 0 1 1 1 4 99 99 0 1 1 0 0
"476" 2 4 0 1 0 1 3 0 1 83 1 1 0 1 0 6 0 99 0 1 1 0 0
"477" 2 20 0 1 1 0 3 0 2 39 1 0 0 1 1 6 0 99 0 1 1 0 0
"478" 2 3 0 1 0 0 2 0 2 33 1 1 0 1 0 4 1 99 1 1 1 1 1
"479" 2 14 0 1 0 0 1 0 3 67 1 0 1 1 1 2 0 99 0 1 1 0 0
"480" 2 6 0 1 0 0 1 0 1 55 1 0 0 1 0 2 99 99 0 1 1 0 0
"481" 2 6 0 1 0 0 2 0 2 49 1 0 0 1 0 4 1 99 1 1 1 1 1
"482" 2 26 0 1 1 0 3 0 1 41 1 0 1 1 1 6 0 1 1 1 1 1 1
"483" 2 17 0 1 0 0 1 0 3 37 0 1 0 1 0 2 99 99 0 1 1 0 0
"484" 2 24 0 1 0 1 3 0 3 51 0 0 1 1 1 6 1 99 1 1 1 1 1
"485" 2 29 0 1 0 1 2 1 1 47 1 0 1 1 0 4 0 99 0 1 1 0 0
"486" 2 10 0 1 0 0 1 0 1 58 1 1 0 1 1 2 99 99 0 1 1 0 0
"487" 2 2 0 1 0 1 3 0 3 24 0 0 1 1 0 6 99 99 0 1 1 0 0
"488" 2 19 0 1 0 0 1 0 3 28 1 0 0 1 0 2 99 99 0 1 1 0 0
"489" 2 28 0 1 0 0 1 0 3 48 1 0 1 1 1 2 99 99 0 1 1 0 0
"490" 2 17 0 1 0 1 1 0 1 67 0 0 1 1 1 2 1 99 1 1 1 1 1
"491" 2 17 0 1 0 0 3 0 3 38 0 0 1 1 1 6 1 99 1 1 1 1 1
"492" 2 25 0 1 0 0 1 0 3 59 1 0 0 1 1 2 1 99 1 1 1 1 1
"493" 2 15 0 1 1 1 1 0 3 44 1 0 1 1 0 3 99 99 0 0 1 0 0
"494" 2 2 0 1 0 0 2 0 1 49 0 0 1 1 1 4 1 99 1 1 1 1 1
"495" 2 28 0 1 0 1 2 1 1 66 1 0 1 1 1 4 99 99 0 1 1 0 0
"496" 2 24 0 1 0 0 1 0 3 34 0 0 1 1 1 2 1 99 1 1 1 1 1
"497" 2 27 0 1 0 0 1 0 1 31 1 0 1 1 0 2 1 99 1 1 1 1 1
"498" 2 28 0 1 0 0 2 0 2 39 1 0 1 1 1 4 1 99 1 1 1 1 1
"499" 2 26 0 1 0 0 2 0 2 72 1 0 1 1 1 4 1 99 1 1 1 1 1
"500" 2 26 0 1 0 0 3 0 1 36 1 1 0 1 0 6 99 99 0 1 1 0 0
"501" 2 12 0 1 1 0 1 0 1 51 1 0 1 1 1 3 0 0 0 0 1 0 0
"502" 2 14 0 1 0 1 3 1 1 54 1 0 1 1 1 6 1 99 1 1 1 1 1
"503" 2 9 0 1 0 1 2 0 3 62 1 0 1 1 1 4 1 99 1 1 1 1 1
"504" 2 30 0 1 0 0 2 0 2 19 0 0 1 1 0 4 1 99 1 1 1 1 1
"505" 2 18 0 1 0 0 3 0 2 52 1 0 1 1 1 6 99 99 0 1 1 0 0
"506" 2 10 0 1 0 0 2 0 2 44 1 0 1 1 1 4 99 99 0 1 1 0 0
"507" 2 24 0 1 1 0 2 0 3 38 1 1 0 1 1 5 1 0 1 1 1 1 1
"508" 2 22 0 1 0 0 2 0 1 26 0 0 1 1 0 4 1 99 1 1 1 1 1
"509" 2 4 0 1 0 0 3 0 2 45 1 0 1 1 1 6 99 99 0 1 1 0 0
"510" 2 19 0 1 0 0 1 0 1 44 0 0 1 1 1 2 99 99 0 1 1 0 0
"511" 2 15 0 1 0 0 1 0 3 82 1 0 1 1 0 2 1 99 1 1 1 1 1
"512" 2 11 0 1 0 0 3 0 1 64 1 1 0 1 0 6 99 99 0 1 1 0 0
"513" 2 21 0 1 0 0 1 0 1 54 1 0 1 1 0 2 99 99 0 1 1 0 0
"514" 2 27 0 1 0 1 2 1 3 64 0 0 0 1 1 4 1 99 1 1 1 1 1
"515" 2 19 0 1 0 0 2 0 1 44 1 1 0 1 1 4 99 99 0 1 1 0 0
"516" 2 17 0 1 0 0 3 0 3 68 0 0 1 1 1 6 1 99 1 1 1 1 1
"517" 2 17 0 1 1 0 3 0 3 69 1 0 1 1 1 6 99 99 0 1 1 0 0
"518" 2 2 0 1 0 0 1 0 1 22 1 0 1 1 0 2 99 99 0 1 1 0 0
"519" 2 19 0 1 0 0 2 0 1 47 1 0 1 1 1 4 99 99 0 1 1 0 0
"520" 2 19 0 1 0 0 1 0 1 33 0 1 0 1 1 2 99 99 0 1 1 0 0
"521" 2 8 0 1 0 0 3 0 3 57 1 1 0 1 0 6 99 99 0 1 1 0 0
"522" 2 10 0 1 1 0 2 0 2 53 0 1 0 1 0 5 99 0 0 1 1 0 0
"523" 2 10 0 1 0 0 2 0 2 30 0 1 0 1 0 4 1 99 1 1 1 1 1
"524" 2 20 0 1 0 1 2 1 1 73 1 0 1 1 1 4 1 99 1 1 1 1 1
"525" 2 25 0 1 0 1 3 0 1 21 0 1 0 1 0 6 99 99 0 1 1 0 0
"526" 2 22 0 1 0 0 3 0 1 58 1 1 0 1 0 6 99 99 0 1 1 0 0
"527" 2 2 0 1 0 0 1 0 2 40 1 0 1 1 1 2 1 99 1 1 1 1 1
"528" 2 2 0 1 0 0 2 0 3 66 1 0 1 1 1 4 99 99 0 1 1 0 0
"529" 2 20 0 1 0 0 2 0 1 75 1 0 1 1 1 4 99 99 0 1 1 0 0
"530" 2 15 0 1 0 0 1 0 1 46 1 0 1 1 0 2 0 99 0 1 1 0 0
"531" 2 23 0 1 0 0 2 0 3 20 0 0 0 1 0 4 1 99 1 1 1 1 1
"532" 2 9 0 1 0 0 1 0 3 28 1 1 0 1 0 2 1 99 1 1 1 1 1
"533" 2 17 0 1 0 0 3 0 2 63 1 0 0 1 0 6 99 99 0 1 1 0 0
"534" 2 15 0 1 0 0 1 0 1 79 1 1 0 1 0 2 0 99 0 1 1 0 0
"535" 2 8 0 1 0 0 1 0 2 68 0 0 0 1 1 2 99 99 0 1 1 0 0
"536" 2 18 0 1 0 0 2 0 1 44 1 0 1 1 1 4 1 99 1 1 1 1 1
"537" 2 20 0 1 1 0 3 0 3 20 1 0 0 1 0 6 0 0 0 1 1 0 0
"538" 2 13 0 1 0 0 1 0 3 78 1 0 1 1 0 2 1 99 1 1 1 1 1
"539" 2 18 0 1 0 0 2 0 3 59 1 1 0 1 0 4 1 99 1 1 1 1 1
"540" 2 9 0 1 1 0 2 0 3 78 0 1 0 1 1 5 1 0 1 1 1 1 1
"541" 2 21 0 1 1 1 3 0 1 29 1 0 1 1 1 6 1 0 1 1 1 1 1
"542" 2 5 0 1 0 0 2 0 2 33 1 1 0 1 0 4 0 99 0 1 1 0 0
"543" 2 9 0 1 0 0 2 0 3 68 1 0 1 1 1 4 1 99 1 1 1 1 1
"544" 2 26 0 1 0 0 3 0 1 44 1 0 0 1 1 6 99 99 0 1 1 0 0
"545" 2 27 0 1 0 0 3 0 3 76 1 0 1 1 0 6 0 99 0 1 1 0 0
"546" 2 19 0 1 0 0 1 0 3 22 0 0 0 1 0 2 99 99 0 1 1 0 0
"547" 2 6 0 1 0 0 2 0 1 62 1 1 0 1 0 4 99 99 0 1 1 0 0
"548" 2 8 0 1 0 0 2 0 1 18 1 0 1 1 1 4 99 99 0 1 1 0 0
"549" 2 6 0 1 0 0 1 0 2 57 1 0 1 1 1 2 0 99 0 1 1 0 0
"550" 2 25 0 1 1 0 3 0 2 31 0 0 1 1 0 6 1 0 1 1 1 1 1
"551" 2 20 0 1 0 0 3 0 2 81 1 0 1 1 0 6 99 99 0 1 1 0 0
